PM10_GRIMM,PM25_GRIMM,PM1_GRIMM,PM10_OPC_N2_1,PM25_OPC_N2_1,PM1_OPC_N2_1,PM10_OPC_N2_2,PM25_OPC_N2_2,PM1_OPC_N2_2,PM25_NOVA,PM10_NOVA,PM25_EVM7,Temperature_dht11_1,RH_dht11_1,Temperature_dht11_2,RH_dht11_2,Temperature_kestrel,RH_kestrel,Wind_Speed_KESTREL
1139.84,1101.88,849.99,672.4621785482,654.1704949273,477.7443237305,605.2585123699,589.1973470052,427.0560750324,NA,NA,NA,33,64.7777777778,34,57.4666666667,33.7,56.225,0
1115.14,1067.22,822.03,663.1602817112,651.5486450196,477.3511742487,602.4390563966,592.8890419006,429.3162612915,NA,NA,NA,33,65,34,57.8125,33.7,56.825,0
1129.62,1093.74,842.91,661.8283009249,646.8648466224,473.4014012954,593.8877563478,583.2259894477,423.2665981717,NA,NA,NA,33,65.0588235294,34,57.3333333333,33.7,56.7916666667,0
1118.58,1077.34,830.26,666.7833480834,655.0578155518,478.5380382538,598.3953819276,588.7151985168,426.1948814393,NA,NA,NA,33,65.6875,34,57.4375,33.7,56.5833333333,0
1370.24,1318.75,1009.99,663.3147511202,651.2627383961,476.6136707979,594.7917911306,583.0555348116,423.1335018382,NA,NA,NA,33,66,34,58,33.7,57.225,0
1239.43,1184.53,913.36,786.9137645048,767.3064287971,541.2460416906,704.7933672736,684.5734288833,480.8115360035,NA,NA,NA,33,66,34,58,33.7,56.9916666667,0
1221.37,1167.55,896.18,717.5604078504,702.2769911024,507.2192298042,645.2594672309,628.5594685873,449.84016588,NA,NA,NA,33,65.8888888889,34,57.3333333333,33.7,56.7,0
1214.79,1167.43,892.74,708.3288610121,687.7196044921,497.8896969066,630.2247352601,617.8035049437,443.4894313813,NA,NA,NA,33,65.0588235294,34,57,33.7,56.45,0
1257.35,1210.26,924.31,697.5176297702,682.1496018629,494.7922152007,632.1766608744,617.5488819796,442.8202442843,NA,NA,NA,33,65,34,57,33.7,56.2666666667,0
1255.6,1206.28,922.29,713.4946648092,699.2116268381,504.7236507641,638.2495277805,624.6829416374,446.4515557541,NA,NA,NA,33,65.4117647059,34,57.0526315789,33.7,56.4,0
1193.06,1140.27,864.05,715.2650146484,700.1849043997,504.4999534205,645.9222717285,626.7768745424,446.7522506715,NA,NA,NA,33,66,34,58,33.7,56.875,0
1121.91,1070.11,813.7,686.1350631714,673.8667068481,488.1697273253,619.1865737018,605.3059871897,434.1993264592,NA,NA,NA,33,66.0625,34,58,33.7,57.1833333333,0
1161.67,1119.13,854.89,667.1414471794,652.6317497703,475.4201965331,598.4470926921,584.0737169054,421.9685211183,NA,NA,NA,33,66,34,58,33.7,56.925,0
1170.64,1120.76,858.15,683.0969381894,666.9984956629,485.1552501006,611.0370585123,599.7382032607,432.0581580269,NA,NA,NA,33,66.1764705882,34,58,33.7,57.0583333333,0
1083.85,1038.71,790.02,680.4208204481,668.5342305501,485.9116177029,613.5604607076,601.5530934053,432.7455839271,NA,NA,NA,33,65.8888888889,34,57.9411764706,33.7,57.3,0
1060,1008.81,767.13,661.3548278808,642.8437601726,470.2532535129,584.3913497926,574.1313323974,416.0974235534,NA,NA,NA,33,65,34,57,33.7,56.6,0
1065.51,1017.06,776.72,636.3844774033,621.2087571887,456.9765930176,571.5652999878,560.3778038025,407.836643219,NA,NA,NA,33,65.0555555556,34,56.8125,33.7,56.0666666667,0
1056.65,1005.86,769.27,637.2881146599,626.0016371782,460.8692196118,574.3747307272,562.1783878102,409.4443844066,NA,NA,NA,33,64.2941176471,34,57,33.7,56.125,0
1070.01,1016.69,778.5,644.4218750001,627.5694613986,460.7691701253,580.2731666564,566.5429496766,411.7315025329,NA,NA,NA,33,64.5,34,57,33.7,56.3083333333,0
1101.69,1058.85,811.11,649.5738593206,634.2611389161,465.5780792236,588.7714233398,571.8852646771,414.6180473776,NA,NA,NA,33,65,34,57,33.7,56.0833333333,0
1088.19,1045.21,800.12,660.0368329216,644.1953196806,472.1251992619,596.2888004079,582.2623111501,421.8803351908,NA,NA,NA,33,65,34,57.4705882353,33.7,56.5,0
1126.22,1088.29,834.59,650.9120627009,638.0558758904,467.6256013757,594.1409640842,577.9266933864,419.0482703316,NA,NA,NA,33,65,34,57.5,33.7,56.6666666667,0
1214.86,1172.44,900.58,668.1877569902,655.4603207237,478.8967799136,613.7092141543,596.8113511029,430.7663215189,NA,NA,NA,33,64.7368421053,34,57,33.7,56.5,0
1269.08,1219.63,939.23,690.845143636,678.1185031467,492.8944532606,633.9943397924,619.2473433645,443.9717359041,NA,NA,NA,33,64.6666666667,34,57,33.7,56.25,0
1204.37,1154.17,891.37,728.7646586101,715.5507778591,515.3314548068,663.8317342121,648.2970947266,462.2213826497,NA,NA,NA,33,65.3888888889,34,57,33.7,56.4166666667,0
1180.27,1133.81,872.18,712.5929565429,698.0998760022,505.3889513518,647.5647834329,631.3100011489,452.407528148,NA,NA,NA,33,64.5789473684,34,57,33.7,56.0833333333,0
1185.96,1138.56,878.01,695.9194623161,679.2197516946,494.6157513786,629.1772698297,615.0659790039,442.4368472629,NA,NA,NA,33,64.1176470588,34,56.2777777778,33.7,55.7333333333,0
1193.87,1145.07,884.35,702.1571044922,684.9484360639,498.705325856,630.3194885254,615.7610816955,442.1412868498,NA,NA,NA,33,64.2941176471,34,56.4375,33.7,55.675,0
1148.53,1105.37,855.05,708.5163650513,692.5848960877,502.2540187834,639.3516055837,624.0405704274,448.5575741038,NA,NA,NA,33,64.875,34,56.8823529412,33.7,55.6916666667,0
1153.14,1106.15,854.82,688.1779212952,674.8465385437,491.4804477691,621.8493939568,608.7938914581,440.0211235495,NA,NA,NA,33,64.5625,34,57,33.7,56.0333333333,0
1168.93,1117.63,860.5,684.5314500597,671.2618374294,489.6609751383,621.0110826994,608.5471512644,439.2751770019,NA,NA,NA,33,64.7777777778,34,57,33.7166666667,56.1166666667,0
1185.58,1139.12,882.84,683.7461395264,672.3098907469,490.0726318359,628.4526079964,612.50295841,441.211564008,NA,NA,NA,33,65,34,57,33.775,56.1083333333,0
1147.15,1102.05,850.51,700.1683565027,683.5180484546,496.7680448644,634.9778564453,621.9970133463,446.8919698079,NA,NA,NA,33,65.4117647059,34,57.2,33.75,56.2416666667,0
1089.73,1041.92,804.22,693.3340589735,678.9430813259,495.1613413492,619.2835388183,603.6282585992,436.2508731419,NA,NA,NA,33,65.2777777778,34,57.3888888889,33.775,56.6916666667,0
1065.74,1017.09,786.36,665.7393150329,652.482120514,478.2781734466,603.1528038612,590.0277193508,427.6840139535,NA,NA,NA,33,65.1875,34,57.1538461538,33.7833333333,56.4166666667,0
1037.72,988.75,761.16,652.8672926162,641.6004231771,471.853290134,589.10160006,577.1211829552,419.7488896297,NA,NA,NA,33,65.7777777778,34,57.7692307692,33.8,56.725,0
1055.12,1006.21,776.93,639.5216946072,623.9936964247,459.253358629,577.0028076173,562.7158546447,410.8064117431,NA,NA,NA,33,66.2222222222,34,57.9375,33.8,56.8666666667,0
1041.16,995.48,768.66,643.1725120545,628.7201843263,463.7608909606,583.2662467958,570.1462898254,415.7142009735,NA,NA,NA,33,66.1875,34,58,33.8,57.3833333333,0
1002.2,955.2333333333,737.2333333333,635.3953735352,620.3527648927,459.7366119384,571.1934132295,559.2442267924,408.1890599867,NA,NA,NA,33,66,34,58,33.8,57.425,0
88.15,52.33,39.22,44.8418586254,40.3322196007,34.6910504103,30.2922871908,28.2357050578,24.5504226685,28.337037037,35.9425925926,92.1333333333,44.625,37.3125,34,64.6666666667,33.625,65.3416666667,0.0333333333
119.58,71.86,57.79,49.912697347,44.6969960531,39.0438158671,58.038171656,45.9286503511,39.7355923372,30.1703703704,36.6203703704,94.8666666667,43.9333333333,38.4666666667,34.8823529412,62.4117647059,34.0083333333,63.8333333333,0.3166666667
88.81,46.69,36.43,53.3934650421,44.9028176202,39.8858486811,53.7615013123,47.94170245,41.9546787038,48.2092592593,56.2222222222,121.5833333333,41.9444444444,41.2777777778,35,60.5882352941,33.5166666667,64.0916666667,0.275
104.15,54.09,39.51,44.4828279283,38.2857697805,33.3616829978,44.5842494965,39.997095108,34.8908782005,28.4777777778,35.5074074074,85.2666666667,39.9444444444,45.5,35.9375,59.3125,33.85,64.0166666667,0.2
128.11,47.91,34.45,47.4985986597,40.4063058741,34.570098316,53.3888235653,42.1208040574,35.9074499467,30.5851851852,44.7444444444,87.2666666667,37.8235294118,50.7058823529,36,58.2352941176,34.4583333333,62.1,0.0333333333
122.89,46.01,36.07,45.5511784273,37.8124652189,32.4975628572,50.4510438707,39.2221283383,33.584189309,30.3092592593,42.0944444444,72.8666666667,36.6470588235,53.4705882353,36,58.2777777778,34.125,60.625,0.2333333333
107.36,51.59,37.86,44.1617933001,37.7153587341,32.6313325337,47.6212443183,39.9410710054,34.7256960027,30.1781818182,37.9363636364,80.5,36.7857142857,54.9285714286,36,58.8235294118,34.225,61.725,0
116.14,46.55,35.23,46.1064964743,36.7730311225,31.4644235723,50.8943306418,38.9373602026,33.5086596994,28.4407407407,38.5814814815,78.8833333333,37.4117647059,53.3529411765,36,57.7647058824,34.5666666667,60.6083333333,0
166.93,50.99,36.23,54.0015185038,35.4022644043,29.6060382843,72.3135768043,38.2664663527,32.1930872599,27.5185185185,38.0666666667,76.1,38.6,50.9333333333,36.5,56.5,34.9083333333,59.4583333333,0
122.81,50.5,38.32,49.9546453688,37.3534179264,31.4846025043,52.2852800157,39.2430896759,33.3602070279,28.2555555556,44.7648148148,80.4166666667,39.3333333333,48.4444444444,37,54.3888888889,35.425,58.4916666667,0
107.76,52.38,38.7,54.531980133,39.7529159546,34.567540741,54.1027226167,41.5477290434,36.3816833496,29.6444444444,38.3092592593,79.3166666667,40,47.4666666667,37,53.5882352941,35.4083333333,58.0416666667,0
132.99,60.06,47.78,56.4017359416,45.3759623633,39.364347034,57.8433525562,46.5740361214,40.9220333099,32.9833333333,42.0703703704,103.8333333333,39.7222222222,47.8888888889,37,53.875,35.1166666667,58.2083333333,0
107.76,49.47,40.25,44.3760039386,40.0004189435,35.2269590041,49.5651527854,43.1094595965,38.2665793475,37.4962962963,45.7925925926,84.4833333333,39,48.5882352941,37,53.5294117647,34.9416666667,58.45,0
100.75,53.01,42.7,47.3211951256,42.1255118847,36.9831438065,51.7558303409,44.3613277012,39.3038770887,35.4981818182,41.5,84.85,38.1875,49.9375,37,54.5555555556,34.9833333333,58.5,0.0416666667
96.48,54.01,42,54.0026738485,44.2481129964,38.8821795146,53.9278905532,46.7726312525,41.4961792441,36.7203703704,43.7259259259,89.4,38.6,50,37,54.2941176471,34.8333333333,58.7333333333,0
119.28,51.82,41.25,51.8051360635,42.7961439245,37.6451748119,52.6954915664,45.4421799604,40.1771347943,35.5703703704,40.3611111111,83.6,38.5882352941,50.1176470588,37,54.5294117647,34.8416666667,58.75,1.0916666667
90.92,49.5,39.63,47.6983270084,40.9385494905,35.9930404214,64.0640282101,45.3680460188,39.9945833418,34.7574074074,46.2037037037,86.1833333333,38,50.9411764706,37,54.1111111111,34.8083333333,59.2333333333,0
108.91,50.6,39.22,46.5229172177,41.9940297868,36.7195275625,49.9077103933,44.4418523577,39.255885866,32.5407407407,40.1537037037,81.5833333333,37.7777777778,53,37,54.6666666667,34.7416666667,59.9166666667,0
102.3,50.78,41.64,44.7290642262,41.4412498474,36.4397119284,51.3245806376,43.2496335347,38.3499008179,32.0925925926,41.0537037037,85.95,38,52.875,37,55,35.475,58.4166666667,0
100.29,51.09,41.31,52.458427853,43.2545172373,37.9103090498,57.4598274231,46.1951727867,40.822303772,34.2611111111,41.0648148148,89.2,38,52.8888888889,37,55,35.2166666667,58.5333333333,0
108.17,52.49,41.72,50.4197118547,41.9158212874,36.8559212155,53.4335336124,42.7184223848,37.9096120946,33.9418181818,40.9290909091,83.8,38.4444444444,50.8888888889,37,54.8235294118,35.1833333333,58.125,0.1416666667
97.42,51.85,41.67,46.9183271196,43.1821075016,38.2321802775,48.0896058924,43.5762075536,38.9449891483,36.2611111111,41.6018518519,84.0333333333,39,50.5,37,55.0588235294,34.75,59.6,0.0583333333
101.56,53.25,43,46.8311469555,42.9703330994,38.0316464901,48.1331064561,44.8577777638,39.916336284,36.2777777778,40.7351851852,91.75,39,50.75,37,55.4705882353,34.7916666667,59.3,1.4083333333
204.81,62.14,47,59.0958889553,48.3585894448,42.1926163265,61.1283481121,50.1198751926,44.1861932278,36.4425925926,45.7277777778,102.7166666667,38.9285714286,50.0714285714,37,55.5625,34.7166666667,60.0083333333,1.425
105.16,54.83,42.3,51.6790542602,46.7617492676,41.1975990744,57.5691281487,47.1839844199,41.5091480928,43.0814814815,57.2055555556,86.4333333333,38,51.0588235294,36.2352941176,56.3529411765,34.6083333333,59.65,0.275
97.91,54.92,43.52,47.1505309657,43.6376491346,38.8677056965,52.5569871267,45.5236006843,40.4953064389,39.1648148148,48.5722222222,93.8166666667,38,52.2105263158,36,57,34.4,60.0333333333,0.1916666667
98.7,56.18,45.62,59.1892914772,48.4074547291,42.5610468388,57.0641421,49.0474408468,43.5411150614,37.2148148148,45.1425925926,92,38,52,36.0666666667,57,34.55,60.3416666667,0.0666666667
103.01,59.24,48.65,56.9696059227,50.5442984104,44.6879305839,66.4148135465,52.0728735082,46.2475747501,38.0054545455,45.7854545455,97.4833333333,38.8125,51.125,37,55.3529411765,34.6416666667,60.1333333333,0.0333333333
130.54,74.87,61.9,69.2883554347,56.7311834447,50.4371885412,69.5906251272,60.7788391113,54.1945656671,42.9259259259,50.8759259259,123.2833333333,39.0588235294,49.5294117647,37,54.0555555556,35.0583333333,59.7333333333,2.8
166.09,91.64,77.46,60.5150556062,54.2942045111,48.1427907442,63.5999481201,56.7407745361,50.6670206706,46.3277777778,52.9796296296,110.95,39.6315789474,48.8421052632,37.8666666667,54.6666666667,35.4416666667,58.525,0.425
131.76,61.6,48.82,73.1431514515,65.9104710747,59.0438934775,77.4341263241,72.4383597904,65.2144311269,64.3148148148,73.162962963,167.9333333333,39,49.1176470588,38,54.8333333333,35.5416666667,58.3,0.8666666667
122.24,68.18,55.92,61.7680767284,55.9983991735,50.0161220326,63.2835085127,59.2690357632,53.247713089,50.5296296296,57.9018518519,119.8333333333,38.4705882353,50.7058823529,37.0555555556,54.1111111111,34.875,58.625,0.4083333333
122.8,61.64,46.22,63.5516554515,53.2755057017,46.5931260851,63.0512946633,54.2883269366,47.8984029433,50.2907407407,59.9648148148,96.7333333333,38,52,37,55.5882352941,34.375,60.475,0.1333333333
167.29,70.21,52.75,54.2040222168,49.1791310628,43.567813619,57.7055962506,49.7928971683,44.1870736515,41.5555555556,54.162962963,92.85,38,52.4,36.7058823529,55.5294117647,34.625,60.1833333333,0.2
144.95,67.94,50.68,58.7475296469,53.3039478975,46.680051467,64.7514417312,56.1212851581,49.2300026838,43.7927272727,60.8272727273,119.55,37.3529411765,53.1764705882,36,56.6470588235,34.6916666667,60.0166666667,0.1416666667
119.23,63.55,50.95,61.4031004906,52.4825687409,45.7869877815,59.9242837694,53.759598838,47.1069800059,40.0666666667,54.7666666667,113.4833333333,38,53.4375,36.8888888889,56.6666666667,35.0083333333,59.9916666667,0.0666666667
113.14,59.41,48.4,53.9677536704,49.6704458757,43.7826375094,59.4076166153,51.4405133724,45.5161366463,38.8518518519,47.187037037,99.8666666667,38.9090909091,52.2727272727,37,55.25,35.1916666667,59.4416666667,0.8333333333
128.23,63.72,51.43,64.7101294994,58.4924991131,51.8112111092,68.9945956959,61.9289777419,54.9353381886,44.0333333333,52.5092592593,115.65,38.9375,51.6875,37,54.5882352941,35.1416666667,59.7583333333,0.5083333333
134.11,72.99,60.26,58.5161707136,52.9773207771,47.3355221218,62.7851445815,55.5193743986,49.5707722832,48.6185185185,55.9462962963,103.6333333333,38.1111111111,52.3888888889,37,54.8235294118,34.7833333333,59.375,1.6
106.88,61.38,49.96,64.3359341092,56.0169936286,49.8782376184,70.3179269678,59.5862767837,53.0451516544,54.4592592593,60.987037037,131.0666666667,38.1111111111,51.8888888889,37,54.8823529412,34.75,60.1166666667,0
87.31,55.35,45.55,54.9098351422,52.5513565961,47.0657359853,59.2123547722,55.2724678937,49.834609761,46.0351851852,51.5166666667,106.5,39,49.9411764706,37,54.1764705882,34.875,59.4,0
112.02,65.75,54.29,53.2013613383,50.2557576497,44.7872986264,62.8970544338,53.564442873,48.0739812851,42.4309090909,47.7563636364,98.6,38.5555555556,50.2222222222,37,54.4375,34.6083333333,58.7833333333,0.25
119.63,64.49,54.06,68.4501314163,59.0363712311,52.4245243073,68.1569579629,61.6150900897,55.0693534402,50.287037037,58.587037037,118.0666666667,38.875,50.0625,37,54.4705882353,34.5,60.225,0
102.28,57.88,46.39,60.7790807836,51.5824015,45.8257913028,64.058177948,55.873181661,50.0071915521,46.7425925926,54.7185185185,104.7333333333,39,48.7058823529,37,54,35.2083333333,59.225,0.0416666667
93.37,57.9,47.04,50.9136103462,47.0356820051,41.9040320901,54.433651868,50.6914235283,45.3641938602,42.312962963,48.2074074074,97.4666666667,39.0588235294,48.9411764706,37,53.9411764706,34.975,58.4916666667,0.1083333333
140.3,68.2,57.02,60.7232841043,55.3786874659,49.1281107734,67.3104763031,58.5854933262,52.3122901916,47.0240740741,55.0092592593,121.9666666667,40.9411764706,45.5294117647,37.5,54,34.75,59.45,0
79.9,52.61,42.84,56.9745957224,51.1810870924,45.8437911586,64.5518406762,55.7786286672,50.2806017134,49.3333333333,56.5962962963,115.6833333333,43.4210526316,40.4210526316,38,52.6666666667,35.4333333333,58.6416666667,0
107.65,61.8,50.88,42.676208708,38.5863732232,34.5404889848,46.3148918152,40.6217048645,36.5456574758,37.5351851852,41.75,70.6,42.9444444444,39.4444444444,38,51.0666666667,35.3583333333,56.9333333333,0.1916666667
94.4,65.17,54.78,59.8432543013,53.1633436415,48.1391054789,73.56080605,58.2748273962,52.7593971701,53.3833333333,63.2481481481,142.3666666667,41.0555555556,43.2222222222,38,52.1764705882,35.3833333333,56.825,0
114.44,58.96,47.6,54.1868337744,44.33179429,39.6713478986,61.3331608492,49.7531166077,44.7878184599,46.2781818182,51.8054545455,101.6,41,44,38,51.0588235294,35.4916666667,56.5166666667,0
133.39,63.13,48.64,55.5810250176,46.7374990251,41.4839246538,62.1324380239,49.7648090787,44.448474884,41.112962963,49.55,97.8166666667,41.1111111111,43.4444444444,38.1666666667,50.5,35.6166666667,56.475,0.6
156.35,64.07,51.3,62.4416857401,46.4866938273,40.6220359802,63.7018640041,50.2284898758,44.6135890484,40.1962962963,51.1611111111,104.6833333333,42.8666666667,40,38.875,50.75,36.2583333333,55.3333333333,2.825
119.83,63.74,52.97,61.7399396896,49.8178300857,44.4310851097,61.5039091671,52.4835532693,47.0781285903,43.85,55.5814814815,110.6,44.6875,37,39,50.3529411765,36.0916666667,55.4166666667,2.025
185.25,72.24,53.74,63.5206256193,51.868324953,45.9058030072,65.0515613556,53.8657523261,48.4075014326,47.4092592593,54.4388888889,115.8833333333,43.8823529412,38.2352941176,39,50.2777777778,36.1333333333,55.475,0.2
114.83,51.09,40.59,56.4528112972,45.0203045116,39.7243632148,58.8990898133,47.0712211132,41.9384195805,43.2740740741,55.5037037037,92.6833333333,43,40.2352941176,39,51.5625,36.575,55.4916666667,0.0583333333
109.37,51.73,39.66,40.2449946684,37.6242978713,33.4639310276,48.5055243174,40.406323327,36.1603840722,33.6296296296,39.5092592593,72.5166666667,43.3529411765,39.3529411765,39,51.1666666667,36.425,55.225,0.175
139.74,52.04,39.06,44.9592888355,39.2809970379,34.0609139204,50.5574653149,39.9003226757,35.1121447086,32.1814814815,41.3537037037,79.7666666667,43,39.1875,39,50.125,36.45,54.7333333333,0
126.45,54.31,41.7,45.4292426639,38.5882034302,34.036620352,53.2699131685,40.2740833058,35.7180326125,31.6981481481,39.1722222222,79.8833333333,42.1111111111,40.2777777778,39,50.2941176471,36.5833333333,54.425,0.825
99.04,48.06,38.11,48.1276590824,40.1591362953,35.669347167,48.6108810902,40.8904590607,36.589348793,33.1963636364,38.9490909091,81.3833333333,42.875,39.6875,39,51,36.4,54.8166666667,2.6916666667
114.75,53.46,42.56,43.9330105501,35.7595436994,31.7139461742,48.7781544854,38.9301001605,34.6315800162,33.2814814815,39.1259259259,71.7,41.7647058824,41.1176470588,38.0588235294,50.9411764706,36.1333333333,54.975,1.1833333333
85.68,47.2,38.45,45.5700403101,41.557427799,37.3608410779,53.9926700592,44.1956026554,39.8469705582,40.8833333333,46.7833333333,89.65,41.0588235294,42.7647058824,38,51.375,36.0583333333,55,2.0166666667
114.99,52.77,42.42,52.4659941196,36.8377225399,32.7881044149,47.9532921735,39.0758260839,35.0878031114,33.6777777778,38.5388888889,76.2166666667,42.1875,40.5,38.4705882353,50.7058823529,35.6666666667,55.7666666667,0.85
107.75,49.62,38.57,44.3668221368,39.4887413449,35.0461279551,50.5541142916,41.1594117817,36.8197192142,33.4240740741,38,74.1166666667,43,38.6666666667,39,49.6315789474,36.5916666667,54.7333333333,0
160.95,66.29,50.71,38.5059537327,35.862181383,31.8421331293,45.3754262924,38.1151192188,34.047041297,31.2759259259,38.9333333333,77.7833333333,43,38.8823529412,39,49,36.8083333333,53.7833333333,0.025
150.19,57.99,45.55,61.6290168762,43.8997426033,38.3843576908,63.3603220622,46.8017158508,41.1605448405,33.6814814815,49.6314814815,135.2333333333,44,38.4375,39.4666666667,48.9333333333,36.8166666667,53.9666666667,0.0666666667
108.4,52.82,42.62,46.3222494686,37.1338498733,32.9035828534,45.317662183,40.1025417552,35.875156627,32.1055555556,40.2259259259,83.7833333333,45.6470588235,35.3529411765,40,47.8235294118,37.4333333333,53.4916666667,0
135.78,60.82,47,57.6258188883,40.7958499061,35.748336686,55.6261577606,43.4374175072,38.458473444,32.1111111111,40.4333333333,98.7166666667,45.0555555556,36.3333333333,40,47,37.0916666667,53.7416666667,0.1
